_id,simulationSnapshot,droneId,status,remainingFuel,speed,position.x,position.y
ObjectID(545a3d2ffd19ec4943e420bd),ObjectID(545a3d2ffd19ec4943e420b9),3,1,259.1999999999985,90,625.4603499999999,-130.51411
ObjectID(545a3d2ffd19ec4943e420c1),ObjectID(545a3d2ffd19ec4943e420c0),1,1,249.796,90,320,-190
ObjectID(545a3d2ffd19ec4943e420c2),ObjectID(545a3d2ffd19ec4943e420c0),2,2,23.89199999999995,0,25,-300
ObjectID(545a3d2ffd19ec4943e420c3),ObjectID(545a3d2ffd19ec4943e420c0),3,1,259.1999999999985,90,625.4603499999999,-130.51411
ObjectID(545a3d2ffd19ec4943e420c7),ObjectID(545a3d2ffd19ec4943e420c6),1,1,249.796,90,320,-190
ObjectID(545a3d2ffd19ec4943e420c8),ObjectID(545a3d2ffd19ec4943e420c6),2,1,23.89199999999995,90,25,-300
ObjectID(545a3d2ffd19ec4943e420c9),ObjectID(545a3d2ffd19ec4943e420c6),3,1,259.1999999999985,90,625.4603499999999,-130.51411
ObjectID(545a3d2ffd19ec4943e420cd),ObjectID(545a3d2ffd19ec4943e420cc),1,1,249.796,90,320,-190
ObjectID(545a3d2ffd19ec4943e420ce),ObjectID(545a3d2ffd19ec4943e420cc),2,1,219.796,90,25,-300
ObjectID(545a3d2ffd19ec4943e420cf),ObjectID(545a3d2ffd19ec4943e420cc),3,1,258.9959999999984,90,625.5282,-131.53185
ObjectID(545a3d2ffd19ec4943e420d3),ObjectID(545a3d2ffd19ec4943e420d2),1,1,129.8692500000031,90,299.35148,-25.07322
ObjectID(545a3d2ffd19ec4943e420d9),ObjectID(545a3d2ffd19ec4943e420d2),2,1,219.9477500000012,90,66.16302,-437.79727
ObjectID(545a3d2ffd19ec4943e420de),ObjectID(545a3d2ffd19ec4943e420d2),3,1,219.9760000000006,90,686.90466,-441.92926
ObjectID(545a3d2ffd19ec4943e420e2),ObjectID(545a3d2ffd19ec4943e420e1),1,1,249.796,90,320,-190
ObjectID(545a3d2ffd19ec4943e420e3),ObjectID(545a3d2ffd19ec4943e420e1),2,1,219.796,90,25,-300
ObjectID(545a3d2ffd19ec4943e420e4),ObjectID(545a3d2ffd19ec4943e420e1),3,1,257.5679999999984,90,626,-138.609375
ObjectID(545a3d30fd19ec4943e420e8),ObjectID(545a3d30fd19ec4943e420e7),1,1,129.8662500000032,90,299.3366,-25.0749
ObjectID(545a3d30fd19ec4943e420ee),ObjectID(545a3d30fd19ec4943e420e7),2,1,219.9447500000013,90,66.17238,-437.78563
ObjectID(545a3d30fd19ec4943e420f3),ObjectID(545a3d30fd19ec4943e420e7),3,1,219.9730000000006,90,686.8905,-441.92422
ObjectID(545a3d30fd19ec4943e420f8),ObjectID(545a3d30fd19ec4943e420f7),1,1,145.0250000000068,90,552,-61
ObjectID(545a3d30fd19ec4943e420fa),ObjectID(545a3d30fd19ec4943e420f7),3,1,284.173000000001,90,386.50262,-332.39128
ObjectID(545a3d31fd19ec4943e420fe),ObjectID(545a3d31fd19ec4943e420fd),1,1,249.796,90,320,-190
ObjectID(545a3d31fd19ec4943e420ff),ObjectID(545a3d31fd19ec4943e420fd),2,1,219.796,90,25,-300
ObjectID(545a3d31fd19ec4943e42100),ObjectID(545a3d31fd19ec4943e420fd),3,1,253.0799999999982,90,632.77355,-158.93023
ObjectID(545a3d31fd19ec4943e42103),ObjectID(545a3d31fd19ec4943e42102),1,1,141.956500000007,90,566.12707,-66.98481
ObjectID(545a3d31fd19ec4943e42106),ObjectID(545a3d31fd19ec4943e42102),3,1,281.1045000000012,90,373.47736,-340.49882
ObjectID(545a3d31fd19ec4943e4210a),ObjectID(545a3d31fd19ec4943e42109),1,1,249.796,90,320,-190
ObjectID(545a3d31fd19ec4943e4210b),ObjectID(545a3d31fd19ec4943e42109),2,1,219.796,90,25,-300
ObjectID(545a3d31fd19ec4943e4210c),ObjectID(545a3d31fd19ec4943e42109),3,1,250.2239999999981,90,637.28925,-172.47747
ObjectID(545a3d32fd19ec4943e42110),ObjectID(545a3d32fd19ec4943e4210f),1,1,137.4345000000073,90,586.94591,-75.80453
ObjectID(545a3d32fd19ec4943e42113),ObjectID(545a3d32fd19ec4943e4210f),3,1,276.7440000000015,90,355,-352
ObjectID(545a3d33fd19ec4943e42117),ObjectID(545a3d33fd19ec4943e42116),1,1,249.796,90,320,-190
ObjectID(545a3d33fd19ec4943e42118),ObjectID(545a3d33fd19ec4943e42116),2,1,219.796,90,25,-300
ObjectID(545a3d33fd19ec4943e42119),ObjectID(545a3d33fd19ec4943e42116),3,1,244.9199999999979,90,642.46482,-198.48761
ObjectID(545a3d33fd19ec4943e4211e),ObjectID(545a3d33fd19ec4943e4211d),1,1,129.8505000000035,90,299.25848,-25.08372
ObjectID(545a3d33fd19ec4943e42124),ObjectID(545a3d33fd19ec4943e4211d),2,1,219.9290000000017,90,66.22152,-437.72452
ObjectID(545a3d33fd19ec4943e42129),ObjectID(545a3d33fd19ec4943e4211d),3,1,219.957250000001,90,686.81616,-441.89776
ObjectID(545a3d34fd19ec4943e4212f),ObjectID(545a3d34fd19ec4943e4212e),1,1,129.8472500000036,90,299.24236,-25.08554
ObjectID(545a3d34fd19ec4943e42135),ObjectID(545a3d34fd19ec4943e4212e),2,1,219.9257500000018,90,66.23166000000001,-437.71191
ObjectID(545a3d34fd19ec4943e4213a),ObjectID(545a3d34fd19ec4943e4212e),3,1,219.9540000000011,90,686.80082,-441.8923
ObjectID(545a3d37fd19ec4943e42141),ObjectID(545a3d37fd19ec4943e42140),1,1,129.831750000004,90,299.16548,-25.09422
ObjectID(545a3d37fd19ec4943e42147),ObjectID(545a3d37fd19ec4943e42140),2,1,219.9102500000021,90,66.28001999999999,-437.65177
ObjectID(545a3d37fd19ec4943e4214c),ObjectID(545a3d37fd19ec4943e42140),3,1,219.9385000000015,90,686.72766,-441.86626
ObjectID(545a3d38fd19ec4943e42153),ObjectID(545a3d38fd19ec4943e42152),1,1,249.796,90,320,-190
ObjectID(545a3d38fd19ec4943e42154),ObjectID(545a3d38fd19ec4943e42152),2,1,219.796,90,25,-300
ObjectID(545a3d38fd19ec4943e42155),ObjectID(545a3d38fd19ec4943e42152),3,1,226.9679999999972,90,660,-286.609375
ObjectID(545a3d38fd19ec4943e4215a),ObjectID(545a3d38fd19ec4943e42159),1,1,124.831500000004,90,274.31704,-27.85476
ObjectID(545a3d38fd19ec4943e42160),ObjectID(545a3d38fd19ec4943e42159),2,1,214.9100000000021,90,81.9746,-418.1906
ObjectID(545a3d38fd19ec4943e42165),ObjectID(545a3d38fd19ec4943e42159),3,1,214.9382500000015,90,663.1978800000001,-433.41564
ObjectID(545a3d39fd19ec4943e4216c),ObjectID(545a3d39fd19ec4943e4216b),1,1,119.831500000004,90,249.46984,-30.61507
ObjectID(545a3d39fd19ec4943e42172),ObjectID(545a3d39fd19ec4943e4216b),2,1,209.9100000000021,90,97.66840000000001,-398.7304
ObjectID(545a3d39fd19ec4943e42177),ObjectID(545a3d39fd19ec4943e4216b),3,1,209.9382500000015,90,639.66928,-424.96544
ObjectID(545a3d3afd19ec4943e4217e),ObjectID(545a3d3afd19ec4943e4217d),1,1,249.796,90,320,-190
ObjectID(545a3d3afd19ec4943e4217f),ObjectID(545a3d3afd19ec4943e4217d),2,1,219.796,90,25,-300
ObjectID(545a3d3afd19ec4943e42180),ObjectID(545a3d3afd19ec4943e4217d),3,1,217.9919999999969,90,622.94637,-310.07662
ObjectID(545a3d3bfd19ec4943e42184),ObjectID(545a3d3bfd19ec4943e42183),1,1,249.796,90,320,-190
ObjectID(545a3d3bfd19ec4943e42185),ObjectID(545a3d3bfd19ec4943e42183),2,1,219.796,90,25,-300
ObjectID(545a3d3bfd19ec4943e42186),ObjectID(545a3d3bfd19ec4943e42183),3,1,214.7279999999968,90,609.15901,-318.80864
ObjectID(545a3d3bfd19ec4943e4218b),ObjectID(545a3d3bfd19ec4943e4218a),1,1,112.5635000000075,90,701.44953,-124.3134
ObjectID(545a3d3bfd19ec4943e4218e),ObjectID(545a3d3bfd19ec4943e4218a),3,1,251.8730000000031,90,252,-284
ObjectID(545a3d3bfd19ec4943e42191),ObjectID(545a3d3bfd19ec4943e42190),1,1,113.581500000004,90,219,-34
ObjectID(545a3d3bfd19ec4943e42197),ObjectID(545a3d3bfd19ec4943e42190),2,1,203.6600000000021,90,117.28565,-374.40515
ObjectID(545a3d3bfd19ec4943e4219c),ObjectID(545a3d3bfd19ec4943e42190),3,1,203.6882500000015,90,610.25853,-414.40266
ObjectID(545a3d3bfd19ec4943e421a3),ObjectID(545a3d3bfd19ec4943e421a2),1,1,113.331500000004,90,219,-34
ObjectID(545a3d3bfd19ec4943e421a8),ObjectID(545a3d3bfd19ec4943e421a2),2,1,203.4100000000021,90,118.07034,-373.43214
ObjectID(545a3d3bfd19ec4943e421ad),ObjectID(545a3d3bfd19ec4943e421a2),3,1,203.4382500000015,90,609.0821,-413.98015
ObjectID(545a3d3bfd19ec4943e421b4),ObjectID(545a3d3bfd19ec4943e421b3),1,1,110.831500000004,90,215.8156,-46.0876
ObjectID(545a3d3bfd19ec4943e421b9),ObjectID(545a3d3bfd19ec4943e421b3),2,1,200.9100000000021,90,125.91724,-363.70204
ObjectID(545a3d3bfd19ec4943e421be),ObjectID(545a3d3bfd19ec4943e421b3),3,1,201.1882500000015,90,598,-410
ObjectID(545a3d3cfd19ec4943e421c5),ObjectID(545a3d3cfd19ec4943e421c4),1,1,109.831500000004,90,214.54184,-50.92264
ObjectID(545a3d3cfd19ec4943e421ca),ObjectID(545a3d3cfd19ec4943e421c4),2,1,199.9100000000021,90,129.056,-359.81
ObjectID(545a3d3cfd19ec4943e421cf),ObjectID(545a3d3cfd19ec4943e421c4),3,1,199.9382500000015,90,597.50248,-405.0248
ObjectID(545a3d3dfd19ec4943e421d5),ObjectID(545a3d3dfd19ec4943e421d4),1,1,249.796,90,320,-190
ObjectID(545a3d3dfd19ec4943e421d6),ObjectID(545a3d3dfd19ec4943e421d4),2,1,219.796,90,25,-300
ObjectID(545a3d3dfd19ec4943e421d7),ObjectID(545a3d3dfd19ec4943e421d4),3,1,205.5479999999964,90,633.20251,-279.70994
ObjectID(545a3d3ffd19ec4943e421dd),ObjectID(545a3d3ffd19ec4943e421dc),1,1,100.9355000000073,90,755,-147
ObjectID(545a3d3ffd19ec4943e421e0),ObjectID(545a3d3ffd19ec4943e421dc),3,1,251.7115000000031,90,252,-284
ObjectID(545a3d3ffd19ec4943e421e2),ObjectID(545a3d3ffd19ec4943e421e1),1,2,100.9355000000073,0,755,-147
ObjectID(545a3d3ffd19ec4943e421e4),ObjectID(545a3d3ffd19ec4943e421e1),3,1,251.7115000000031,90,252,-284
ObjectID(545a3d3ffd19ec4943e421e6),ObjectID(545a3d3ffd19ec4943e421e5),1,1,100.9355000000073,90,755,-147
ObjectID(545a3d3ffd19ec4943e421e8),ObjectID(545a3d3ffd19ec4943e421e5),3,1,251.7115000000031,90,252,-284
ObjectID(545a3d3ffd19ec4943e421ea),ObjectID(545a3d3ffd19ec4943e421e9),1,1,94.58150000000398,90,195.11712,-124.657
ObjectID(545a3d3ffd19ec4943e421ef),ObjectID(545a3d3ffd19ec4943e421e9),2,1,184.6600000000021,90,176.92214,-300.45639
ObjectID(545a3d3ffd19ec4943e421f4),ObjectID(545a3d3ffd19ec4943e421e9),3,1,184.9382500000015,90,590,-330
ObjectID(545a3d40fd19ec4943e421fa),ObjectID(545a3d40fd19ec4943e421f9),1,1,90.33150000000398,90,189.70372,-145.20592
ObjectID(545a3d40fd19ec4943e421ff),ObjectID(545a3d40fd19ec4943e421f9),2,1,180.4100000000021,90,190.26191,-283.91522
ObjectID(545a3d40fd19ec4943e42204),ObjectID(545a3d40fd19ec4943e421f9),3,1,180.4382500000015,90,611.2449,-329.53303
ObjectID(545a3d40fd19ec4943e42209),ObjectID(545a3d40fd19ec4943e42208),1,1,89.83150000000398,90,189.06685,-147.62344
ObjectID(545a3d40fd19ec4943e4220e),ObjectID(545a3d40fd19ec4943e42208),2,1,180.1600000000021,90,191,-283
ObjectID(545a3d40fd19ec4943e42213),ObjectID(545a3d40fd19ec4943e42208),3,1,180.1882500000015,90,612.4946,-329.50556
ObjectID(545a3d40fd19ec4943e42218),ObjectID(545a3d40fd19ec4943e42217),1,1,89.83150000000398,90,189.06685,-147.62344
ObjectID(545a3d40fd19ec4943e4221d),ObjectID(545a3d40fd19ec4943e42217),2,1,179.9100000000021,90,191,-283
ObjectID(545a3d40fd19ec4943e42221),ObjectID(545a3d40fd19ec4943e42217),3,1,179.9382500000015,90,613.7443,-329.4781
ObjectID(545a3d42fd19ec4943e42226),ObjectID(545a3d42fd19ec4943e42225),1,1,80.58150000000398,90,177.28475,-192.34756
ObjectID(545a3d42fd19ec4943e4222b),ObjectID(545a3d42fd19ec4943e42225),2,1,170.6600000000021,90,225.15507,-314.18508
ObjectID(545a3d42fd19ec4943e4222f),ObjectID(545a3d42fd19ec4943e42225),3,1,170.6882500000015,90,659.9832,-328.46189
ObjectID(545a3d42fd19ec4943e42234),ObjectID(545a3d42fd19ec4943e42233),1,1,249.796,90,320,-190
ObjectID(545a3d42fd19ec4943e42235),ObjectID(545a3d42fd19ec4943e42233),2,1,219.796,90,25,-300
ObjectID(545a3d42fd19ec4943e42236),ObjectID(545a3d42fd19ec4943e42233),3,1,187.5959999999957,90,680,-203.609375
ObjectID(545a3d43fd19ec4943e4223c),ObjectID(545a3d43fd19ec4943e4223b),1,1,76.08150000000398,90,171.55291,-214.10524
ObjectID(545a3d43fd19ec4943e42241),ObjectID(545a3d43fd19ec4943e4223b),2,1,166.1600000000021,90,241.77105,-329.3562
ObjectID(545a3d43fd19ec4943e42245),ObjectID(545a3d43fd19ec4943e4223b),3,1,166.4382500000015,90,681,-328
ObjectID(545a3d43fd19ec4943e4224a),ObjectID(545a3d43fd19ec4943e42249),1,1,74.83150000000398,90,169.96074,-220.14904
ObjectID(545a3d43fd19ec4943e4224f),ObjectID(545a3d43fd19ec4943e42249),2,1,164.9100000000021,90,246.3866,-333.5704
ObjectID(545a3d43fd19ec4943e42253),ObjectID(545a3d43fd19ec4943e42249),3,1,164.9382500000015,90,677.7243999999999,-322.67715
ObjectID(545a3d43fd19ec4943e42257),ObjectID(545a3d43fd19ec4943e42256),1,1,74.83150000000398,90,170,-220
ObjectID(545a3d43fd19ec4943e4225c),ObjectID(545a3d43fd19ec4943e42256),2,1,164.9100000000021,90,246.3866,-333.5704
ObjectID(545a3d43fd19ec4943e42260),ObjectID(545a3d43fd19ec4943e42256),3,1,164.9382500000015,90,677.7243999999999,-322.67715
ObjectID(545a3d44fd19ec4943e42264),ObjectID(545a3d44fd19ec4943e42263),1,1,70.83150000000398,90,188.7065,-218.72455
ObjectID(545a3d44fd19ec4943e42268),ObjectID(545a3d44fd19ec4943e42263),2,1,161.1600000000021,90,260,-346
ObjectID(545a3d44fd19ec4943e4226c),ObjectID(545a3d44fd19ec4943e42263),3,1,161.1882500000015,90,667.8976,-306.7086
ObjectID(545a3d45fd19ec4943e42270),ObjectID(545a3d45fd19ec4943e4226f),1,1,65.83150000000398,90,214,-217
ObjectID(545a3d45fd19ec4943e42274),ObjectID(545a3d45fd19ec4943e4226f),2,1,155.9100000000021,90,259.286,-321.0102
ObjectID(545a3d45fd19ec4943e42277),ObjectID(545a3d45fd19ec4943e4226f),3,1,155.9382500000015,90,654.14008,-284.35263
ObjectID(545a3d46fd19ec4943e4227b),ObjectID(545a3d46fd19ec4943e4227a),1,1,249.796,90,320,-190
ObjectID(545a3d46fd19ec4943e4227c),ObjectID(545a3d46fd19ec4943e4227a),2,1,219.796,90,25,-300
ObjectID(545a3d46fd19ec4943e4227d),ObjectID(545a3d46fd19ec4943e4227a),3,1,173.7239999999952,90,633,-153.609375
ObjectID(545a3d47fd19ec4943e42282),ObjectID(545a3d47fd19ec4943e42281),1,1,57.58150000000398,90,215.26912,-256.97984
ObjectID(545a3d47fd19ec4943e42285),ObjectID(545a3d47fd19ec4943e42281),2,1,147.6600000000021,90,258.1079,-279.77703
ObjectID(545a3d47fd19ec4943e42288),ObjectID(545a3d47fd19ec4943e42281),3,1,147.9382500000015,90,633,-250
ObjectID(545a3d47fd19ec4943e4228c),ObjectID(545a3d47fd19ec4943e4228b),1,1,56.58150000000398,90,215.42776,-261.97732
ObjectID(545a3d47fd19ec4943e4228f),ObjectID(545a3d47fd19ec4943e4228b),2,1,146.9100000000021,90,258,-276
ObjectID(545a3d47fd19ec4943e42292),ObjectID(545a3d47fd19ec4943e4228b),3,1,146.9382500000015,90,635.86536,-247.58089
ObjectID(545a3d48fd19ec4943e42295),ObjectID(545a3d48fd19ec4943e42294),1,1,53.33150000000398,90,215.94334,-278.21913
ObjectID(545a3d48fd19ec4943e42298),ObjectID(545a3d48fd19ec4943e42294),2,1,143.4100000000021,90,267.503,-262.81839
ObjectID(545a3d48fd19ec4943e4229a),ObjectID(545a3d48fd19ec4943e42294),3,1,143.4382500000015,90,649.23704,-236.29171
ObjectID(545a3d48fd19ec4943e4229d),ObjectID(545a3d48fd19ec4943e4229c),1,1,222.2220000000018,90,624,-191
ObjectID(545a3d48fd19ec4943e4229f),ObjectID(545a3d48fd19ec4943e4229c),3,1,251.7115000000031,90,252,-284
ObjectID(545a3d48fd19ec4943e422a1),ObjectID(545a3d48fd19ec4943e422a0),1,1,249.796,90,320,-190
ObjectID(545a3d48fd19ec4943e422a2),ObjectID(545a3d48fd19ec4943e422a0),2,1,219.796,90,25,-300
ObjectID(545a3d48fd19ec4943e422a3),ObjectID(545a3d48fd19ec4943e422a0),3,1,163.9319999999948,90,623.9159100000001,-200.68081
ObjectID(545a3d49fd19ec4943e422a7),ObjectID(545a3d49fd19ec4943e422a6),1,1,49.83150000000398,90,216.49865,-295.71031
ObjectID(545a3d49fd19ec4943e422aa),ObjectID(545a3d49fd19ec4943e422a6),2,1,139.9100000000021,90,277.737,-248.62281
ObjectID(545a3d49fd19ec4943e422ac),ObjectID(545a3d49fd19ec4943e422a6),3,1,139.9382500000015,90,662.6087199999999,-225.00253
ObjectID(545a3d4bfd19ec4943e422af),ObjectID(545a3d4bfd19ec4943e422ae),1,1,249.796,90,320,-190
ObjectID(545a3d4bfd19ec4943e422b0),ObjectID(545a3d4bfd19ec4943e422ae),2,1,219.796,90,25,-300
ObjectID(545a3d4bfd19ec4943e422b1),ObjectID(545a3d4bfd19ec4943e422ae),3,1,155.3639999999945,90,615.79837,-242.74465
ObjectID(545a3d4bfd19ec4943e422b5),ObjectID(545a3d4bfd19ec4943e422b4),1,1,40.33150000000398,90,218,-343
ObjectID(545a3d4bfd19ec4943e422b8),ObjectID(545a3d4bfd19ec4943e422b4),2,1,130.4100000000021,90,305.51501,-210.09195
ObjectID(545a3d4bfd19ec4943e422ba),ObjectID(545a3d4bfd19ec4943e422b4),3,1,130.4382500000015,90,698.90328,-194.3604
ObjectID(545a3d4cfd19ec4943e422bd),ObjectID(545a3d4cfd19ec4943e422bc),1,1,36.33150000000398,90,199.6988,-338.92255
ObjectID(545a3d4cfd19ec4943e422bf),ObjectID(545a3d4cfd19ec4943e422bc),2,1,126.4100000000021,90,317.21111,-193.86843
ObjectID(545a3d4cfd19ec4943e422c1),ObjectID(545a3d4cfd19ec4943e422bc),3,1,126.4382500000015,90,714.1852,-181.45843
ObjectID(545a3d4cfd19ec4943e422c4),ObjectID(545a3d4cfd19ec4943e422c3),1,1,35.08150000000398,90,193.5984,-337.5634
ObjectID(545a3d4cfd19ec4943e422c6),ObjectID(545a3d4cfd19ec4943e422c3),2,1,125.4100000000021,90,320,-190
ObjectID(545a3d4cfd19ec4943e422c8),ObjectID(545a3d4cfd19ec4943e422c3),3,1,125.4382500000015,90,718.00568,-178.23294
ObjectID(545a3d4cfd19ec4943e422cb),ObjectID(545a3d4cfd19ec4943e422ca),1,1,35.08150000000398,90,193.5984,-337.5634
ObjectID(545a3d4cfd19ec4943e422cd),ObjectID(545a3d4cfd19ec4943e422ca),2,2,125.4100000000021,0,320,-190
ObjectID(545a3d4cfd19ec4943e422ce),ObjectID(545a3d4cfd19ec4943e422ca),3,1,125.4382500000015,90,718.00568,-178.23294
ObjectID(545a3d4cfd19ec4943e422d1),ObjectID(545a3d4cfd19ec4943e422d0),1,1,35.08150000000398,90,193.5984,-337.5634
ObjectID(545a3d4cfd19ec4943e422d3),ObjectID(545a3d4cfd19ec4943e422d0),2,1,125.4100000000021,90,320,-190
ObjectID(545a3d4cfd19ec4943e422d4),ObjectID(545a3d4cfd19ec4943e422d0),3,1,125.4382500000015,90,718.00568,-178.23294
ObjectID(545a3d4cfd19ec4943e422d7),ObjectID(545a3d4cfd19ec4943e422d6),1,1,249.796,90,320,-190
ObjectID(545a3d4cfd19ec4943e422d8),ObjectID(545a3d4cfd19ec4943e422d6),2,1,219.796,90,25,-300
ObjectID(545a3d4cfd19ec4943e422d9),ObjectID(545a3d4cfd19ec4943e422d6),3,1,149.8559999999943,90,610.5799500000001,-269.78569
ObjectID(545a3d4dfd19ec4943e422de),ObjectID(545a3d4dfd19ec4943e422dd),1,1,30.83150000000398,90,172.85704,-332.94229
ObjectID(545a3d4dfd19ec4943e422e0),ObjectID(545a3d4dfd19ec4943e422dd),2,1,219.75,90,320,-190
ObjectID(545a3d4dfd19ec4943e422e1),ObjectID(545a3d4dfd19ec4943e422dd),3,1,120.9382500000015,90,735.19784,-163.71823
ObjectID(545a3d4dfd19ec4943e422e4),ObjectID(545a3d4dfd19ec4943e422e3),1,1,249.796,90,320,-190
ObjectID(545a3d4dfd19ec4943e422e5),ObjectID(545a3d4dfd19ec4943e422e3),2,1,219.796,90,25,-300
ObjectID(545a3d4dfd19ec4943e422e6),ObjectID(545a3d4dfd19ec4943e422e3),3,1,146.5919999999942,90,603.76203,-254.95801
ObjectID(545a3d4dfd19ec4943e422ec),ObjectID(545a3d4dfd19ec4943e422eb),1,1,29.83150000000398,90,167.97672,-331.85497
ObjectID(545a3d4dfd19ec4943e422ee),ObjectID(545a3d4dfd19ec4943e422eb),2,1,219.75,90,320,-190
ObjectID(545a3d4dfd19ec4943e422ef),ObjectID(545a3d4dfd19ec4943e422eb),3,1,119.9382500000015,90,739.01832,-160.49274
ObjectID(545a3d4efd19ec4943e422f2),ObjectID(545a3d4efd19ec4943e422f1),1,1,249.796,90,320,-190
ObjectID(545a3d4efd19ec4943e422f3),ObjectID(545a3d4efd19ec4943e422f1),2,1,219.796,90,25,-300
ObjectID(545a3d4efd19ec4943e422f4),ObjectID(545a3d4efd19ec4943e422f1),3,1,143.9399999999941,90,598.22247,-242.91052
ObjectID(545a3d4efd19ec4943e422fb),ObjectID(545a3d4efd19ec4943e422fa),1,1,25.33150000000398,90,146.01528,-326.96203
ObjectID(545a3d4efd19ec4943e422fd),ObjectID(545a3d4efd19ec4943e422fa),2,1,219.75,90,320,-190
ObjectID(545a3d4efd19ec4943e422fe),ObjectID(545a3d4efd19ec4943e422fa),3,1,115.6882500000015,90,755,-147
ObjectID(545a3d4efd19ec4943e42301),ObjectID(545a3d4efd19ec4943e42300),1,1,25.33150000000398,90,146.01528,-326.96203
ObjectID(545a3d4efd19ec4943e42303),ObjectID(545a3d4efd19ec4943e42300),2,1,219.75,90,320,-190
ObjectID(545a3d4efd19ec4943e42304),ObjectID(545a3d4efd19ec4943e42300),3,2,115.6882500000015,0,755,-147
ObjectID(545a3d4efd19ec4943e42306),ObjectID(545a3d4efd19ec4943e42305),1,1,25.33150000000398,90,146.01528,-326.96203
ObjectID(545a3d4efd19ec4943e42308),ObjectID(545a3d4efd19ec4943e42305),2,1,219.75,90,320,-190
ObjectID(545a3d4efd19ec4943e42309),ObjectID(545a3d4efd19ec4943e42305),3,1,115.6882500000015,90,755,-147
ObjectID(545a3d4ffd19ec4943e4230b),ObjectID(545a3d4ffd19ec4943e4230a),1,1,249.796,90,320,-190
ObjectID(545a3d4ffd19ec4943e4230c),ObjectID(545a3d4ffd19ec4943e4230a),2,1,219.796,90,25,-300
ObjectID(545a3d4ffd19ec4943e4230d),ObjectID(545a3d4ffd19ec4943e4230a),3,1,140.879999999994,90,591.8306700000001,-229.00957
ObjectID(545a3d53fd19ec4943e42315),ObjectID(545a3d53fd19ec4943e42314),1,1,249.796,90,320,-190
ObjectID(545a3d53fd19ec4943e42316),ObjectID(545a3d53fd19ec4943e42314),2,1,219.796,90,25,-300
ObjectID(545a3d53fd19ec4943e42317),ObjectID(545a3d53fd19ec4943e42314),3,1,125.1719999999936,90,559,-157.609375
ObjectID(545a3d54fd19ec4943e4231f),ObjectID(545a3d54fd19ec4943e4231e),1,1,0.5815000000039845,90,25,-300
ObjectID(545a3d54fd19ec4943e42321),ObjectID(545a3d54fd19ec4943e4231e),2,1,219.75,90,320,-190
ObjectID(545a3d54fd19ec4943e42322),ObjectID(545a3d54fd19ec4943e4231e),3,1,299.75,90,755,-147
ObjectID(545a3d54fd19ec4943e42324),ObjectID(545a3d54fd19ec4943e42323),1,2,0.5815000000039845,0,25,-300
ObjectID(545a3d54fd19ec4943e42325),ObjectID(545a3d54fd19ec4943e42323),2,1,219.75,90,320,-190
ObjectID(545a3d54fd19ec4943e42326),ObjectID(545a3d54fd19ec4943e42323),3,1,299.75,90,755,-147
ObjectID(545a3d54fd19ec4943e42328),ObjectID(545a3d54fd19ec4943e42327),1,1,0.5815000000039845,90,25,-300
ObjectID(545a3d54fd19ec4943e42329),ObjectID(545a3d54fd19ec4943e42327),2,1,219.75,90,320,-190
ObjectID(545a3d54fd19ec4943e4232a),ObjectID(545a3d54fd19ec4943e42327),3,1,299.75,90,755,-147
ObjectID(545a3d54fd19ec4943e4232c),ObjectID(545a3d54fd19ec4943e4232b),1,1,249.75,90,25,-300
ObjectID(545a3d54fd19ec4943e4232d),ObjectID(545a3d54fd19ec4943e4232b),2,1,219.75,90,320,-190
ObjectID(545a3d54fd19ec4943e4232e),ObjectID(545a3d54fd19ec4943e4232b),3,1,299.75,90,755,-147
ObjectID(545a3d56fd19ec4943e42330),ObjectID(545a3d56fd19ec4943e4232f),1,1,249.75,90,25,-300
ObjectID(545a3d56fd19ec4943e42331),ObjectID(545a3d56fd19ec4943e4232f),2,1,219.75,90,320,-190
ObjectID(545a3d56fd19ec4943e42332),ObjectID(545a3d56fd19ec4943e4232f),3,1,299.75,90,755,-147
ObjectID(545a3d56fd19ec4943e42334),ObjectID(545a3d56fd19ec4943e42333),1,1,249.796,90,320,-190
ObjectID(545a3d56fd19ec4943e42335),ObjectID(545a3d56fd19ec4943e42333),2,1,219.796,90,25,-300
ObjectID(545a3d56fd19ec4943e42336),ObjectID(545a3d56fd19ec4943e42333),3,1,113.3399999999939,90,588,-107.609375
ObjectID(545a3d58fd19ec4943e4233d),ObjectID(545a3d58fd19ec4943e4233c),1,1,249.796,90,320,-190
ObjectID(545a3d58fd19ec4943e4233e),ObjectID(545a3d58fd19ec4943e4233c),2,1,219.796,90,25,-300
ObjectID(545a3d58fd19ec4943e4233f),ObjectID(545a3d58fd19ec4943e4233c),3,1,105.3839999999942,90,626.26904,-113.7597
ObjectID(545a3d59fd19ec4943e42345),ObjectID(545a3d59fd19ec4943e42344),1,1,249.796,90,320,-190
ObjectID(545a3d59fd19ec4943e42346),ObjectID(545a3d59fd19ec4943e42344),2,1,219.796,90,25,-300
ObjectID(545a3d59fd19ec4943e42347),ObjectID(545a3d59fd19ec4943e42344),3,1,101.7119999999943,90,644,-116.609375
ObjectID(545a3d59fd19ec4943e4234d),ObjectID(545a3d59fd19ec4943e4234c),1,1,249.75,90,25,-300
ObjectID(545a3d59fd19ec4943e4234e),ObjectID(545a3d59fd19ec4943e4234c),2,1,219.75,90,320,-190
